RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG
0.5129300380908828,0.5025251075695165,0.4979010224142838,0.5012196703158663,0.5070781721298557,0.5004773313989255,0.5028140187076257,0.5034176435753758
0.5134139416090167,0.502704593634112,0.49798388578619457,0.5099604127872032,0.5116123580385069,0.5170216475658529,0.5018774330842108,0.498901859639999
0.5156858324651594,0.508168670831685,0.4963329598112311,0.5186291234466333,0.5116623937738799,0.5282318748844708,0.5127352237664934,0.4998325977625036
0.5129297467667921,0.5052490639363484,0.4981217681969055,0.5184352865052009,0.5147306735502223,0.5304052495166776,0.5142231455606148,0.49956891953446864
0.5139412976816982,0.5078656858792641,0.4989604957861171,0.518750736687832,0.5037524835967644,0.5183838496614329,0.5153813999138769,0.5004946493013422
0.5209173556192478,0.5082630238906892,0.49729818019530986,0.5046812850097445,0.5017900999607019,0.5080470309045957,0.5124638604139312,0.5005103462278006
0.5176468186334535,0.5009131115542091,0.49901516440272303,0.5028966937676256,0.5006435188962126,0.5061326260327116,0.5080120789778028,0.5048695533439063
0.5129150334789342,0.5023225161439039,0.4984904696818427,0.5035010743519592,0.5002240060922928,0.5040237892769619,0.505193521746794,0.507534624159044
0.5177785584216182,0.5040767645915908,0.5067191705197381,0.5024286462398705,0.5001435465463945,0.5026104415604408,0.5038945543962141,0.5121073272146167
0.5161458356221922,0.5045159521999584,0.5182463072445604,0.50381006175895,0.5078833575198687,0.5070649423213737,0.5048885493598921,0.5116414398829278
0.504275708553934,0.506919013182762,0.5206561812163457,0.505635780120785,0.513859547805652,0.5096290712440137,0.5018286386156909,0.507004133211904
0.5037937725305659,0.5072942851677171,0.5147750202377082,0.502234604713337,0.517482564252022,0.5074760957041334,0.5038421667125418,0.4970862414473761
0.5055899335256183,0.5071515204293618,0.5036391772535226,0.502153265478258,0.5248660888027894,0.5088163111099112,0.5102237868784898,0.49944972815135374
0.504347919506598,0.5051542261127316,0.500433341591911,0.5037678818929427,0.5245387024463162,0.5125287820868945,0.5087554634502551,0.5002334196836654
0.5034285826332553,0.5076143575197215,0.4962186388336531,0.5024072349162877,0.5250376709352852,0.5114032316202303,0.5112058234021907,0.4992140075023849
0.5027564331745896,0.5097956157451993,0.508263019902304,0.5018895880550595,0.5258575960687025,0.5128958811031789,0.5205922179922379,0.5002915777324914
0.5102038183544979,0.5102086675616789,0.508162789102707,0.5027388894753932,0.5258577424334585,0.5282456666406625,0.5251096668935278,0.5024918364119932
0.5239571513967699,0.5051164105900517,0.5048334337249591,0.5160498984927993,0.5231877848715308,0.5299683955158394,0.5271111482459893,0.5231961922936598
0.5298161319455804,0.5084760732829681,0.5186213604938171,0.5125669696595513,0.5202659327061752,0.5281134646314516,0.5293761803545873,0.5277770340981335
0.5263371593137564,0.507795878489789,0.5044723824091063,0.5123251698772491,0.5202056424168994,0.5187213598009239,0.5244087285344781,0.5293248173754779
0.5110620811243124,0.504897143001894,0.49945220455187156,0.5082156671552682,0.5090301401859302,0.5152914340325729,0.5160437430449939,0.5358309018852256
0.5087479381642929,0.5066834534633813,0.5041734628136824,0.5051720256826651,0.5049253910287872,0.511248513733515,0.5127536712057238,0.526586053747483
0.516742000763863,0.5008517491495196,0.5166642498110143,0.5065672586699619,0.5008967968506591,0.5077214769297188,0.5198410811367555,0.5268151393989059
0.5353955388591679,0.5130781735368651,0.5253153396563984,0.5046962308748212,0.4990219143905722,0.5037327530618686,0.5096697259778852,0.5146802232426926
0.5403967772532478,0.5192981160334545,0.5297773246957859,0.5113957630402317,0.5104454159611806,0.5073121579480039,0.5156933115048156,0.5144379817246676
0.5607712721028588,0.5218637656503541,0.5359645990026917,0.5057967839471293,0.5098305551372467,0.5073593257384837,0.5294215986201453,0.5303145533791754
0.5568466870267647,0.5151543936062466,0.5407326497809384,0.5134807217808446,0.515908148041384,0.5161918467187977,0.5136361663860017,0.5285763502558635
0.5589374087911476,0.5183204174621185,0.5568543608489699,0.5161853709608905,0.5173256905068071,0.5148889768001592,0.5155308322856481,0.5281002750137637
0.5347571072280068,0.5150982976439575,0.5516648156218774,0.5135323848415373,0.5347307440372812,0.5132073147314992,0.5144500942251566,0.5069131503475424
0.5202764045196376,0.5161340287551083,0.5530018928319809,0.5276884988569337,0.539846724586045,0.5165551933958439,0.5150092596355087,0.5002742936543658
0.522804744681834,0.505758140182471,0.5093652835279766,0.5245564947734634,0.5385458420339053,0.519275838665102,0.5233047641205766,0.5015638979607416
0.5276787849988529,0.5210793185335449,0.5084296658234431,0.5267161278352063,0.5337357762055631,0.5225348307555521,0.5296768410115757,0.5080403602458013
0.5339566473010146,0.5262703833187868,0.5136057105773097,0.5396959017507659,0.528882014890429,0.5279337596927838,0.5379780112974326,0.5077408844241768
0.5285568657621906,0.5195194469120847,0.5000153276450748,0.5480057836754285,0.5176080740340481,0.5176953080084351,0.5369007060970918,0.5087757747936069
0.5175594547179615,0.5090923977317152,0.5026752986098268,0.5475588872403971,0.5141412369169925,0.5183955326939571,0.5344444137763558,0.5018080444922537
0.5134604452160316,0.5166124131536258,0.5041934015551616,0.549092654636629,0.506105147784645,0.5141307075929279,0.5229645342255413,0.5112094165847666
0.5106976690929423,0.5142554697645612,0.5104562175236911,0.5197758367727499,0.5047696304983368,0.5085426664529439,0.5094586041502193,0.5114726157957316
0.5232725875570051,0.5135189535555186,0.5101982928325615,0.5101475441480592,0.5053728514153509,0.505014738734594,0.500343757186993,0.5121832949542025
0.5245663499186707,0.5086828428920231,0.5167798008186525,0.5120015682299067,0.5187389007302339,0.5127088032491313,0.5111614306650952,0.5061785309040785
0.5199633927725981,0.5157951026062915,0.510073841464275,0.5127139934055609,0.520807343477869,0.5146371792660356,0.5082806178646971,0.506177831281998
0.5051520254705499,0.5235915409648405,0.5045730897738483,0.5065928877915927,0.5274244670481387,0.5060434134132203,0.5050357046295735,0.5032815557694343
0.5034487456707939,0.5259295081561368,0.5044121466906227,0.5041523875999614,0.5284282095606854,0.510823089696115,0.5065667673038103,0.5052942095580291
0.5001555753162487,0.5247743149430597,0.4963188473088693,0.5203748246809025,0.5391445497520218,0.5088256061542165,0.5090211566580323,0.5018390469691232
0.503622103367352,0.5247166855417474,0.5047756437763983,0.5151326680340502,0.5435213408992787,0.5157858437486138,0.5421250065845705,0.5030980965980862
0.5204243183092363,0.5313617044230273,0.5059877074878194,0.5190287002721742,0.5256394437131678,0.5277009214600276,0.5418691617584641,0.5227340098266519
0.5242411079135212,0.5122805779883972,0.5036710382862823,0.5064123988707806,0.5153423287324221,0.5186723391072486,0.5633918969260662,0.519731716852429
0.5243783980584751,0.5183474989001235,0.504816482618951,0.5012225830035334,0.512567221068821,0.5168441805644794,0.5438219981391612,0.536436168458033
0.5117571965483506,0.5119407183727147,0.4993302007862041,0.505504181829278,0.5002349835074216,0.5191454728904521,0.5356778290870282,0.5414763270196168
0.5051762584898972,0.5102946483883576,0.5021257055215635,0.5057062289973311,0.5009785381250679,0.5153814904518447,0.5053243175934332,0.526940412181329
0.5070231618683316,0.5179118577491325,0.49981799807461597,0.506347359109838,0.5013514716257629,0.5171874031839128,0.5100911476709288,0.5228753002444142
0.5081540664943264,0.5134194438989195,0.50702421724161,0.5066274350947458,0.5000404770537542,0.5205442866230262,0.5314349332743651,0.5180863355195381
0.5118430109493379,0.5212644137544097,0.5218476896390194,0.5053148645420139,0.5076250622221791,0.5119739713497494,0.5319770624871613,0.5089044434110132
