RMS_Smoothed_Filtered_right_TA,RMS_Smoothed_Filtered_right_RF,RMS_Smoothed_Filtered_right_VM,RMS_Smoothed_Filtered_right_MG,RMS_Smoothed_Filtered_left_TA,RMS_Smoothed_Filtered_left_RF,RMS_Smoothed_Filtered_left_VM,RMS_Smoothed_Filtered_left_MG,MAV_mark,MAV_Smoothed_Filtered_right_TA,MAV_Smoothed_Filtered_right_RF,MAV_Smoothed_Filtered_right_VM,MAV_Smoothed_Filtered_right_MG,MAV_Smoothed_Filtered_left_TA,MAV_Smoothed_Filtered_left_RF,MAV_Smoothed_Filtered_left_VM,MAV_Smoothed_Filtered_left_MG,WL_mark,WL_Smoothed_Filtered_right_TA,WL_Smoothed_Filtered_right_RF,WL_Smoothed_Filtered_right_VM,WL_Smoothed_Filtered_right_MG,WL_Smoothed_Filtered_left_TA,WL_Smoothed_Filtered_left_RF,WL_Smoothed_Filtered_left_VM,WL_Smoothed_Filtered_left_MG,MNF_mark,MNF_Smoothed_Filtered_right_TA,MNF_Smoothed_Filtered_right_RF,MNF_Smoothed_Filtered_right_VM,MNF_Smoothed_Filtered_right_MG,MNF_Smoothed_Filtered_left_TA,MNF_Smoothed_Filtered_left_RF,MNF_Smoothed_Filtered_left_VM,MNF_Smoothed_Filtered_left_MG,Label
0.5117078356489991,0.5210516208078343,0.5089880987665438,0.5266980923928128,0.507838069226704,0.5159067785672213,0.5080119714901131,0.5269831462692679,0.0,0.0520151312548285,0.0488650355678365,0.0276484693210897,0.1010758986356507,0.0583091210701862,0.0379620660455962,0.0206240005633685,0.0940286516608524,0.0,10.81511715367045,4.409686259595814,7.058847422200004,11.595037351361505,11.24033148584619,5.9378227080951005,5.7178448069598335,11.735809774832266,,67.18832388822155,52.05872290619769,49.75997471286226,42.57594848346374,54.90774756813571,41.60430774609338,58.46452276640685,65.67019738858546,1
0.5187850336284943,0.5413607937939199,0.5220902451586839,0.5067530126423151,0.5012445623876778,0.50729570258318,0.5102990301330779,0.518455643379718,0.0,0.0408607617088041,0.121374334700804,0.037089494369878,0.0229186145211857,0.031295544541902,0.0644410814994876,0.0226220253969816,0.0513062641963432,0.0,12.778943032890302,9.1293080710747,8.009677332441962,3.441231459512477,5.181335147872035,7.367616468614562,6.534364760651023,9.861888092782356,,85.70420076048299,30.460273950067027,43.2250035105233,32.28338760099268,39.32299828261745,34.18765400065649,44.8866807947492,82.90799221820986,1
0.516967403454619,0.5153973909881052,0.5084342810577203,0.5255909462534321,0.5269375480026294,0.5161341146342531,0.5154032370618605,0.5246100316551595,0.0,0.1044133100240772,0.1362873821004304,0.0597980181454572,0.6175985006261253,0.5895084130636069,0.1246262386923861,0.1652829382927667,0.9350844542531306,0.0,9.302579560347844,7.166526185157212,7.189916424357159,9.898236940466065,7.882041304114267,6.015503572538014,4.18962899050572,12.573666165155371,,54.59271424959193,57.90966800231107,49.062128833946254,47.18323540342174,53.6462944855846,38.504599333231845,29.00695113704229,46.450543201050586,1
0.5249058720665034,0.4974704202019251,0.5057751314422582,0.4997978253193177,0.5005204257073947,0.5044495868798319,0.5012553666230656,0.5002984725580824,0.0,0.0636288611295988,0.0416921861117574,0.0507293302235563,0.1350542415936875,0.1365769472838058,0.0795190385955041,0.106985335248593,0.1797790558838404,0.0,8.0529040793982,2.501276151938832,5.2414109835146405,3.7065430011042695,1.815472671458846,2.2008044514297898,2.4861979889537364,2.318632295271251,,40.08749432749414,35.78681356715547,68.43556891142286,59.11369461112271,61.53879295651674,33.67032488370751,56.24812311254239,50.44176291218163,1
0.5465077799245115,0.5230852323500769,0.5031867225389602,0.5487345658029733,0.5176115184329911,0.5278839996342759,0.5099128784597778,0.5218598908408845,0.0,0.1016437637740589,0.2298183964879107,0.0538011480463513,0.1448910950983511,0.0689605845466049,0.0858586457970473,0.02727246014474,0.0770721537220604,0.0,17.393172015829037,5.23448491463204,3.6982184471800745,7.96536146412929,14.100648956122043,8.493910425004554,6.901751609165845,10.120074908451013,,48.37591847224461,34.95771561667624,46.83424057887343,40.19013507255446,83.83390058414722,47.72827499897024,43.79085656228869,67.4179293769745,0
0.545627418135486,0.5115444236234916,0.5240802209937213,0.5108044920743795,0.5048460342958536,0.5170690239476662,0.5098948482452871,0.5081207671514173,0.0,0.1158959261190692,0.1402420190984821,0.0930876033813084,0.0624791421141015,0.0715748297637831,0.1518350853425261,0.0762405702350359,0.2242512089853855,0.0,10.799331406529596,7.092815084741291,10.036891405211144,3.9251464841827786,1.9158512282048967,6.0860591445369145,6.568091139877604,3.5821334134060776,,46.04310268835883,59.91719105427941,39.44791308846625,34.18048845548105,40.46311138928007,35.23111128436961,43.06576054121058,40.82302537094029,0
0.5012945603274854,0.5052667243222947,0.5439890520781945,0.5035434848015503,0.5013126559196903,0.4993499581648495,0.5080469833591719,0.5088753546169151,0.0,0.0436055714676136,0.0425614402682285,0.087831911597926,0.0394127504892549,0.0478240151398042,0.0231255507527106,0.040588093872934,0.1194899108448614,0.0,2.1826549960068986,5.34723440982958,19.16740898576325,2.2529338633235936,1.566910621807057,1.8470725796003216,2.8736038729088103,6.840720562843478,,69.1630966390472,73.78940396853817,72.3970258685788,40.43758674204352,47.01299702829754,42.88068219845648,67.38885268644945,81.75668241762558,1
0.4992129859213434,0.5070025651427531,0.5100057987686836,0.4986710277584952,0.5226107647805583,0.5227247739158339,0.4942728887866015,0.5072095118824927,0.0,0.2218199422049131,0.0369323650602786,0.0156282978959683,0.0283598288675229,0.0447186545230808,0.0661303763205536,0.0483670230769545,0.0752022920982621,0.0,0.7125125667418454,4.224461750694167,5.662891156506511,0.235884391307302,0.691076422269556,8.021936854578854,0.2397796734422161,5.081358993962816,,61.5880475172651,49.7082131603431,61.48935189830699,50.563056188401895,75.21856796897521,35.83184915218151,35.92941691479518,49.45354931173477,1
0.5483524326985773,0.5117162472222092,0.5031875626368931,0.5135491105715284,0.5103398571007945,0.5001685070680597,0.5470504807167311,0.5082909245090823,0.0,0.3499367913554354,0.2552745650019327,2.871506800657917,0.1332735386753539,0.0619698140605807,0.0702410408185804,0.122332414191783,0.080770145432704,0.0,8.702586050862347,7.836430226941455,5.63623976364682,4.039370162359793,4.667661658513534,0.4438681852982248,7.1041252036290174,4.990516380276707,,36.08984097589352,46.000889852810616,48.12652136314272,36.65877353484109,53.64627500831123,50.53419480093074,31.16269271311403,36.52544599495499,1
0.5772467202204077,0.5134733124956177,0.5034380932580302,0.5053373183227505,0.4976127820601786,0.535436663424227,0.5118114564359713,0.5043159498226102,0.0,0.2500035991539757,0.1600954022457221,0.0357694560026605,0.0698486173307353,0.0648743238778872,0.2739756587996905,0.0827801653899592,0.1270665236543315,0.0,12.389598013449756,5.611253211689716,2.196401552803497,3.3786406877157606,2.0720968003259665,5.267326457613384,7.6900151614045935,2.80638309354034,,48.77381847268564,38.22820153903101,31.248968683289643,34.786457821733364,41.121976532950654,28.082247329158275,46.63852125537928,40.389873351618434,0
0.5021192644773946,0.4948138586048969,0.5041131722113946,0.5341580692635346,0.5402937558339859,0.5082025264911854,0.569457762413583,0.5355887005622868,0.0,0.0239238771862489,0.0252985561842023,0.0332597510780751,0.1695552262117775,0.3771922746664533,0.0705506596941067,0.2314486895373093,0.5577873188900595,0.0,1.8703960741337944,2.9519517105620885,3.2681777922965423,12.835453930303403,8.268855252568898,4.043931892521172,8.538097475273396,8.580631098814708,,43.97929808700271,62.98478095666083,43.73199824023701,55.05802656801428,35.199375094243365,61.89580847048316,28.04159317185145,53.997444217073735,1
0.5003799973170571,0.5143518628146446,0.5148289546574952,0.5188468908386744,0.5508742679310121,0.5108524140978372,0.5756828914344685,0.5488766346563303,0.0,0.0768448051037076,0.095626764257112,0.049091609907323,0.2639803341848822,0.2849399941631999,0.1478728884879463,0.24947494387164,0.4681905447677974,0.0,3.064545184043877,6.197412886296535,7.32805081181959,7.100724437060654,7.973027536213319,6.095237882179668,7.6939784536275955,9.50044671612597,,41.56668463067016,33.1939277413935,54.58207624079474,43.91638452119203,36.16784598294964,52.380700770307485,30.2484688011526,28.58234080331429,1
0.5111152959595885,0.514500962787743,0.5001833733882749,0.5343210619052743,0.5079690923703253,0.510966877186062,0.5137351175858317,0.497226647277499,0.0,0.0596035048221715,0.0546510566240418,0.0375152702246251,0.3588184284670669,0.1591959391793017,0.0957599787996911,0.1542758506586057,0.1509329196672542,0.0,8.656283085220377,6.629563835371041,1.32815639936149,8.536967653942641,4.928503831993481,4.146667611150719,3.4093032996786925,2.4145311852133213,,50.52391036748519,56.28036978763539,38.3698226646622,36.32913197478962,69.44022455416732,29.919891538808656,35.797790316813746,40.99720730962721,0
0.5115934365453085,0.501913518911151,0.5074003318760816,0.5081979090669085,0.5038344244428248,0.5034806057782648,0.5121805731998518,0.5144725739519724,0.0,0.0795191832117249,0.0584320275304458,0.0693369862078091,0.0934598090957027,0.0881531363620825,0.1021027890988052,0.116122576420028,0.2167280953039238,0.0,7.600911992308191,2.1635833199351464,3.734208501999588,8.944706748185519,3.4875841793770945,4.285181087796287,7.312773327210229,3.2474078491054783,,69.0896032257721,49.5046992832799,30.596977788845017,91.68134234655376,38.40188052388292,47.36207242603515,50.13976628320847,29.82904357142885,0
0.5025499332388518,0.5038411434705901,0.5242781655568213,0.5147485161491425,0.5000348064329867,0.5105747318084187,0.4968986234525959,0.5053629727663375,0.0,0.032818273299859,0.1830318867461305,0.1237367943634509,0.0491031291549402,0.0925371985198072,0.1398951316685166,0.1075929272313742,0.0397175640611835,0.0,4.0263301194853565,3.1792727123250675,6.212000870706218,3.028322059556558,5.385335448123459,3.49054561864062,0.3655971565853996,2.653729035081401,,60.345148046226186,29.741442243947183,35.15363991563137,30.843290676287506,70.80277781286816,38.10818127275908,32.875313737607975,48.07061222455,1
0.514375743224143,0.5289576257847378,0.5397881218355142,0.5059352857782151,0.5118999801455459,0.5091071789062712,0.5179604648423748,0.52884307868616,0.0,0.0365851526942765,0.0939390736147632,0.0505879793311947,0.0255193944041352,0.0436398245367167,0.0318505353517273,0.0218624204858841,0.0651366546765437,0.0,11.701548240159797,6.731823356005802,10.93964805894538,3.499935412191352,6.495575914354845,4.216851742676955,5.2944799932759,13.532046178534628,,74.62873468445534,23.746350059754644,45.58203276064864,28.308534129233298,35.52274994067535,35.98137669734838,37.09826930201246,55.11867128707113,1
0.5088396299978956,0.5034292898512754,0.5024319679561411,0.5048888551737393,0.4996877479988545,0.5084611784456518,0.5040875037565214,0.5063716590473801,0.0,0.0241100844159155,0.0699689499711864,0.0630294733138245,0.2222622489497289,0.1049252869933072,0.1089925344623547,0.1539576778511342,0.4366722731817061,0.0,1.9617061101666813,4.59708391622287,5.153235562394787,4.666229974756639,2.655875109413283,4.464491179539138,4.364990838454895,4.8135170423690194,,77.20114464218517,41.90450878619463,43.23575595409922,50.1796863551568,65.5534833905719,38.14344366343854,46.45326563822556,41.207533566626736,1
0.4993830687798387,0.5129264025926366,0.5217999993016202,0.4979762593750587,0.5072073610822039,0.532987425042604,0.5041228667635785,0.499407843922084,0.0,1.2973825551930522,0.1882733342881308,0.0247638792969549,0.1851698157615567,0.1987400555496114,0.2219401510363311,0.0515057730198511,0.0826334073787528,0.0,3.821114877427488,1.5582267381879262,7.406065537017071,0.5853956694235709,0.7242628417211903,7.116531460136992,0.299862332714376,2.744286953061311,,33.507631009386216,31.36226979674119,47.47411154614005,60.30661784216153,46.33555390538724,29.60264105941877,44.09889368487191,31.71462020418621,0
0.5023097147512332,0.5311159947880502,0.517833839004376,0.4999191725286159,0.5003601359632787,0.5065300059032237,0.4999177106847318,0.5416220184849907,0.0,0.0672249275594454,0.2032638659308915,0.0850791005662321,0.0488629814976778,0.0861329711206343,0.1145933647479983,0.0344536623473797,0.2947508690188128,0.0,5.525858547631129,10.748739549491145,9.0025849407744,2.747116178996577,4.508021335959091,3.927695690978576,3.204853821551307,12.343442140164733,,64.64696643706091,51.15330675441375,46.341815046177,36.46190510513976,52.42963245981978,34.70538965471282,62.98594278927518,62.02368438141997,0
0.4997260556970537,0.5019134553578825,0.4994687776546739,0.5197885656544096,0.5001999882718196,0.5002719764343243,0.5060060375802184,0.5065153389810673,0.0,0.0268561052522337,0.0154076534008694,0.0134625097464688,0.1157324785549002,0.0557291114817854,0.0348761460062205,0.0645877487442611,0.0310151923309312,0.0,2.318353574617489,0.6405184230232478,1.1276847757361108,12.566712909627624,3.649239803420712,1.779781385415151,8.652299090068055,1.140739345242158,,78.3219797635831,36.91659403647149,38.530728255221405,73.8752494748878,74.61426399540186,50.95906240028732,80.12140045229873,50.29270576357609,0
0.4945140192262929,0.513879107165045,0.5068226464785445,0.5121836575948506,0.5069944405390745,0.5052861607443099,0.5045426605704959,0.5183381657305342,0.0,1.5330793905142508,0.143248381470993,0.0165302414677369,2.563170291830837,0.062726530008798,0.0868974127637793,0.0453009238114265,0.1709558060866005,0.0,3.967813326984928,1.0787416943938348,5.4272353165083045,7.139826091390832,0.2163665820070003,3.1001552544330853,0.2448185661842509,11.9800945797068,,44.533628856467416,27.00501948375999,50.77487594571273,44.46760176893177,55.98577625387665,30.474757505535045,47.47705956737674,80.18382978188636,0
0.5184750746669777,0.5128616809499288,0.5075606087272603,0.513856470164289,0.5159345690318852,0.4914468467925235,0.5044207482032588,0.4983177651962997,0.0,0.1153019785056624,0.0689018178023081,2.582766706961906,0.1610669827804097,0.0554824664273382,0.0326671512968948,0.0188647898774973,0.0768780987171172,0.0,8.235212951224176,5.875076246677334,5.295519338370884,8.203240829107484,10.572225028705208,0.3789085661058006,2.541435293032265,2.4024610407229763,,51.12432330383625,45.081601491959454,42.599712868971615,33.18768000779754,72.04813721940853,77.45524409975965,43.2983626918946,41.19064060001504,1
0.5217762180678572,0.54892612522332,0.5339274584740042,0.5276017065728545,0.5337793006606371,0.5229750474192755,0.5789260314722747,0.5142137814868669,0.0,0.0518206551963669,0.114380980907695,0.0716098030133289,0.1097032507930758,1.005728872748963,0.0679794918066054,0.0700490898852917,0.0787640182016179,0.0,10.959714932100816,10.76833815111355,8.765563221578452,11.143091994782498,9.297417438563484,7.186192494623938,11.26727299879527,9.973919112580283,,64.90322118366096,42.81108699852074,33.03575619636015,57.63004836033917,39.967393413686,26.779489355662704,28.661966598505185,57.192123292850816,0
0.4991422292200514,0.5168164652947314,0.5060012788022903,0.4988949758313372,0.5225900393500206,0.5026925337225877,0.4905863944573624,0.5189744514694707,0.0,0.0587735810007584,0.05043373730454,0.0112819912045942,0.1076014009092365,0.0382280416896605,0.0312827973976876,0.328935937125295,0.1694737981668479,0.0,0.2004410307844845,5.433278220937717,4.624702875277674,0.6090804808867049,0.5210152283651273,4.299374785516687,1.9613397396046264,7.855752449913779,,74.99147134673974,36.79165303734533,56.92013190234555,39.97983495785235,50.991176258320586,31.10858195411221,54.15950789090952,46.43960531025154,1
0.528080498275659,0.5256091993417796,0.5188497561189288,0.4994656819001455,0.502465101291511,0.5140273848537292,0.5026197165296575,0.5014999401958086,0.0,0.0611279283606249,0.1482008434102539,0.1163338802008436,0.0809185853973557,0.1572344104341625,0.1654790028629832,0.1156529763998798,0.1629301195448197,0.0,10.15766477345058,14.515347544842374,7.271033295569384,1.2815155223183563,1.8471571319136768,5.099680547650357,2.295750674187436,1.832730212117239,,53.06563244854436,73.31176234496377,35.159460315077055,37.35283209004562,50.64809788938668,41.51370838896901,37.57466423516853,37.60960665363404,1
0.5010429388109361,0.5000993392897932,0.4999648257064921,0.5061528262872756,0.5014124682096883,0.5045809673456716,0.5011755779082535,0.5000329032998643,0.0,0.0342298310109444,0.0388238475171947,0.0323088036180215,0.1637581862761749,0.1380169601235311,0.1377855763561583,0.063049787215611,0.0441884917045077,0.0,5.1096425472802665,1.8271237036072108,1.1511758345868033,5.784261990115614,3.2718694178463403,5.985534537039747,0.9792654965750532,0.5243439302324184,,81.61336222707087,29.820540835117008,39.91287690445275,68.10671784486608,81.91285723802379,42.71408020350395,36.535013107976525,34.62506376112761,0
0.5094093218715207,0.502785897370285,0.5098590494699229,0.4996111142080655,0.514866374618443,0.5001728489283301,0.497314532535423,0.51002623834712,0.0,0.0967382462699843,0.0451130033125069,3.065908768976957,0.0246674546453555,0.0846641690100085,0.0262353835079185,0.0102566401811749,0.0780859082919658,0.0,3.8627380941330793,2.639058118612741,5.083042578360106,0.5905300240733772,8.589908409160893,0.099014169804429,0.7471342591423191,8.437831371448747,,60.17456438713349,46.762309641801565,46.50121929880349,36.68257582141464,64.34548342252887,41.94503245828018,50.67233182949128,66.50583896594019,1
0.5114075508346051,0.5434577165893295,0.5046622756217422,0.5480024876673559,0.520735599597282,0.521479934994212,0.5548664704810394,0.5436576653982247,0.0,0.0647020029937218,0.1518488817970628,0.0631398319285237,0.4540036775910559,0.5091599864213767,0.1392652811506378,0.4884865360720671,0.9167154435673884,0.0,6.968451720211637,9.902677917414673,5.397954212798598,10.795088913547485,11.26773475973888,5.441999843171048,13.094286200706964,12.55834308464568,,70.7197083894847,38.725984964601885,37.44545989939144,59.26177299237124,58.39168610522717,34.56719729009645,46.61815477770457,49.109184298459525,1
0.5002342614444971,0.5083569938924135,0.4999141622352678,0.4865079695570783,0.5033207740907956,0.5577927035656336,0.4820940206969791,0.5293348078031577,0.0,0.0533046284661222,0.246853143664271,0.0537352212745811,0.0958911293061026,0.0967100483499518,0.3672278694948749,0.0683266498820003,0.159106263098764,0.0,7.0470026280309055,3.2432091607467903,1.8831864949984207,0.8567244623195598,2.056569936534451,7.222843518434665,0.5293117304442203,4.593595112407495,,77.33005883550014,27.17787499622262,33.04970065361637,40.96657657466902,42.03550355841429,32.75581430107313,29.78302516673305,32.82210844169422,1
0.5125203247635034,0.5161979815297267,0.5019306408096006,0.5271165434046663,0.5241978212308057,0.5278218285046229,0.5003704403340349,0.5040953389400078,0.0,0.0863593000284731,0.1917035439610631,0.1328367944036249,0.3872709991484824,0.2777184640781922,0.2691444465521002,0.2080984746044659,0.1923418687287161,0.0,13.08196929839998,4.687455628027126,4.650107051817763,6.229876113166091,4.747387074872734,7.547041931140622,0.7520030027391051,6.272464823715714,,108.40524504659602,28.16475801864788,36.10640258019159,41.25643050533112,34.33818326036388,30.249840373643703,33.08334300924563,59.19919727588695,1
0.5206770848743969,0.5009131750680067,0.4983927933581112,0.501997435019435,0.5016237819882792,0.5343694482109063,0.5012031226198207,0.5012917097733501,0.0,0.0480972584133888,0.079395583300156,0.0365353904403986,0.120384296293971,0.2145938058155291,0.2782828168394579,0.0948518197916534,0.1427066214437742,0.0,7.758281315321785,6.001008442477729,2.9313330042987893,2.34382420321484,2.169615607347634,6.847346382685944,2.123894385897608,1.4941637617604129,,47.175098544839614,44.32301346298839,47.43787339867978,40.535119221247776,61.4585180908308,30.074284547161724,46.91732140969174,34.25240717138512,1
0.5246864338631945,0.5565624387419045,0.5329138211869768,0.5004998142921279,0.5098770653171797,0.5276383815819747,0.5075587307697719,0.5150682005226012,0.0,0.1191585898426108,0.1028877203872347,0.0795114340727634,0.0905992984850126,0.0353827353391851,0.0657785867842857,0.018448463258534,0.0748264245189696,0.0,9.512659022948617,7.5385486691716945,10.985022990140228,3.269056152503224,7.055692252222968,8.306302257348737,2.6028828641189903,9.070849829017217,,107.84243826401595,38.00517405785674,40.97258981674213,34.96867319036619,66.11781813819375,52.078417852273134,37.051516615080494,67.79888544802111,0
0.5044918082707807,0.5353138486466911,0.5346627746216471,0.5368826116871815,0.5073276547177864,0.5177156682138235,0.5163103823964799,0.522392645082273,0.0,0.0224068400917354,0.2447611824678761,0.1025148412408743,0.0484458702258508,0.0377694462236279,0.0579171511392753,0.028104783609047,0.0897035664698363,0.0,4.76584083615605,9.180800173874164,6.240244152884513,14.797087236291237,10.38089353783748,6.721732978856129,6.512450486355117,5.229506092885785,,40.82324430297669,53.82772824259362,30.254905866609413,40.80172327926997,79.00066137306872,47.88297593689695,35.68598151614268,26.50063428844575,0
0.5240518128595952,0.5479093599864618,0.5137324156765963,0.4992658869020727,0.5227945786476469,0.5114144325227913,0.4946292450887997,0.519650807393716,0.0,1.9563043994228828,0.1068921676802639,0.0225052468505912,0.1484242597938751,0.1200938869744264,0.0623106813095197,0.0981105799496586,0.1680922019474552,0.0,5.439000600670206,9.119353261508817,7.778748386807493,0.8259321994948332,1.784904985871086,6.467018829213794,0.5327333170311482,8.20926099805696,,39.58736317708979,37.285238173205656,55.92084201656123,44.96562055204119,57.21921812600608,33.798396954491565,34.60083456774996,48.69612605223711,0
